country,id,name,level
US,US-VI,Девичанска острва,outlying area
US,US-VA,Вирџинија,state
US,US-WA,Вашингтон,state
US,US-WV,Западна Вирџинија,state
US,US-WI,Висконсин,state
US,US-WY,Вајоминг,state
MT,MT-03,Биргу,local council
MT,MT-04,Биркиркара,local council
MT,MT-06,Бормла,local council
MT,MT-29,Мдина,local council
MT,MT-43,Корми,local council
MT,MT-20,Сенглеа,local council
MT,MT-48,Сан Ђиљан,local council
MT,MT-46,Рабат,local council
MT,MT-45,Викторија,local council
MT,MT-55,Сигијеви,local council
MT,MT-56,Слијема,local council
MT,MT-60,Валета,local council
MT,MT-64,Забар,local council
MT,MT-67,Зејтун,local council
MT,MT-66,Зебуг,local council
