country,id,name,level
GB,GB-RIC,Richmond upon Thames,borough
GB,GB-NGM,Nottingham,unitary authority
GB,GB-NTT,Nottinghamshire,two-tier county
GB,GB-OMH,Omagh,district council area (northern ireland)
GB,GB-ORK,Illes Òrcades,council area (scotland)
GB,GB-OXF,Oxfordshire,two-tier county
GB,GB-PEM,Sir Benfro,unitary authority (wales)
GB,GB-PKN,Perth i Kinross,council area (scotland)
GB,GB-PLY,Plymouth,unitary authority
GB,GB-POL,Poole,unitary authority
GB,GB-POR,Portsmouth,unitary authority
GB,GB-POW,Powys,unitary authority (wales)
GB,GB-RDG,Reading,unitary authority
GB,GB-RFW,Renfrewshire,council area (scotland)
GB,GB-RUT,Rutland,unitary authority
GB,GB-SCB,Scottish Borders,council area (scotland)
GB,GB-SHF,Sheffield,metropolitan district
GB,GB-ZET,Shetland,council area (scotland)
GB,GB-SHR,Shropshire,unitary authority
GB,GB-SOM,Comtat de Somerset,two-tier county
GB,GB-SAY,South Ayrshire,council area (scotland)
GB,GB-SLK,South Lanarkshire,council area (scotland)
GB,GB-STY,South Tyneside,metropolitan district
GB,GB-STH,Southampton,unitary authority
GB,GB-STS,Staffordshire,two-tier county
GB,GB-STG,Stirling,council area (scotland)
GB,GB-STE,Stoke-on-Trent,unitary authority
GB,GB-SFK,Suffolk,two-tier county
GB,GB-SND,Sunderland,metropolitan district
GB,GB-SRY,Surrey,two-tier county
GB,GB-STN,Sutton,borough
GB,ENG,Anglaterra,country
GB,GB-TWH,Tower Hamlets,borough
GB,GB-WFT,Waltham Forest,borough
GB,NIR,Irlanda del Nord,country
GB,SCT,Escòcia,country
GB,GB-SWA,Swansea,unitary authority (wales)
GB,GB-TOF,Torfaen,unitary authority (wales)
GB,WLS,Gal·les,country
GB,GB-WAR,Warwickshire,two-tier county
GB,GB-WDU,West Dunbartonshire,council area (scotland)
GB,GB-WLN,West Lothian,council area (scotland)
GB,GB-WSX,West Sussex,two-tier county
GB,GB-WSM,Westminster,borough
GB,GB-WGN,Wigan,metropolitan district
GB,GB-WIL,Wiltshire,unitary authority
GB,GB-WLV,Wolverhampton,metropolitan district
GB,GB-WOR,Worcestershire,two-tier county
GB,GB-YOR,York,unitary authority
US,US-AL,Alabama,state
US,US-AK,Alaska,state
US,US-AS,Samoa Nord-americana,outlying area
US,US-AZ,Arizona,state
US,US-AR,Arkansas,state
US,US-CA,Califòrnia,state
US,US-CO,Colorado,state
US,US-CT,Connecticut,state
US,US-DE,Delaware,state
US,US-FL,Florida,state
US,US-GA,Geòrgia,state
US,US-GU,Guam,outlying area
US,US-HI,Hawaii,state
US,US-ID,Idaho,state
US,US-IL,Illinois,state
US,US-IN,Indiana,state
US,US-IA,Iowa,state
US,US-KS,Kansas,state
US,US-KY,Kentucky,state
US,US-LA,Louisiana,state
US,US-ME,Maine,state
US,US-MD,Maryland,state
US,US-MA,Massachusetts,state
US,US-MI,Michigan,state
US,US-MN,Minnesota,state
US,US-MS,Mississipí,state
US,US-MO,Missouri,state
US,US-MT,Montana,state
US,US-NE,Nebraska,state
US,US-NV,Nevada,state
US,US-NH,Nou Hampshire,state
US,US-NJ,Nova Jersey,state
US,US-NM,Nou Mèxic,state
US,US-NY,Nova York,state
US,US-NC,Carolina del Nord,state
US,US-ND,Dakota del Nord,state
US,US-MP,Illes Mariannes Septentrionals,outlying area
US,US-OH,Ohio,state
US,US-OK,Oklahoma,state
US,US-OR,Oregon,state
US,US-PA,Pennsilvània,state
US,US-PR,Puerto Rico,outlying area
US,US-RI,Rhode Island,state
US,US-SC,Carolina del Sud,state
US,US-SD,Dakota del Sud,state
US,US-TN,Tennessee,state
US,US-TX,Texas,state
US,US-UM,Illes Perifèriques Menors dels EUA,outlying area
US,US-UT,Utah,state
US,US-DC,Washington DC,district
US,US-VT,Vermont,state
US,US-VI,Illes Verges,outlying area
US,US-VA,Virgínia,state
US,US-WA,Washington,state
US,US-WI,Wisconsin,state
US,US-WY,Wyoming,state
MT,MT-01,Attard,local council
MT,MT-02,Balzan,local council
MT,MT-03,Birgu,local council
MT,MT-04,Birkirkara,local council
MT,MT-05,Birżebbuġa,local council
MT,MT-06,Cospicua,local council
MT,MT-07,Dingli,local council
MT,MT-08,Fgura,local council
MT,MT-09,Floriana,local council
MT,MT-11,Gudja,local council
MT,MT-13,Għajnsielem,local council
MT,MT-14,Għarb,local council
MT,MT-15,Għargħur,local council
MT,MT-16,Għasri,local council
MT,MT-17,Għaxaq,local council
MT,MT-12,Gżira,local council
MT,MT-19,Iklin,local council
MT,MT-35,Mtarfa,local council
MT,MT-21,Kalkara,local council
MT,MT-22,Kerċem,local council
MT,MT-23,Kirkop,local council
MT,MT-24,Lija,local council
MT,MT-25,Luqa,local council
MT,MT-27,Marsaskala,local council
MT,MT-28,Marsaxlokk,local council
MT,MT-29,Mdina,local council
MT,MT-30,Mellieħa,local council
MT,MT-32,Mosta,local council
MT,MT-33,Mqabba,local council
MT,MT-34,Msida,local council
MT,MT-36,Munxar,local council
MT,MT-31,Mġarr,local council
MT,MT-37,Nadur,local council
MT,MT-38,Naxxar,local council
MT,MT-40,Pembroke,local council
MT,MT-41,Pietà,local council
MT,MT-43,Qormi,local council
MT,MT-44,Qrendi,local council
MT,MT-49,San Ġwann,local council
MT,MT-20,Senglea,local council
MT,MT-18,Ħamrun,local council
MT,MT-46,Rabat,local council
MT,MT-50,Saint Lawrence,local council
MT,MT-45,Victòria,local council
MT,MT-52,Sannat,local council
MT,MT-53,Santa Luċija,local council
MT,MT-54,Santa Venera,local council
MT,MT-55,Siġġiewi,local council
MT,MT-56,Sliema,local council
MT,MT-57,Swieqi,local council
MT,MT-59,Tarxien,local council
MT,MT-60,La Valletta,local council
MT,MT-61,Xagħra,local council
MT,MT-62,Xewkija,local council
MT,MT-63,Xgħajra,local council
MT,MT-64,Żabbar,local council
MT,MT-67,Żejtun,local council
MT,MT-68,Żurrieq,local council
MT,MT-65,Żebbuġ,local council
MT,MT-66,Żebbuġ,local council
